age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,target
33,private,12,never_married,adm_clerical,not_in_family,white,male,0,0,50,united_states,0
38,state_gov,14,civ_spouse,exec_managerial,husband,white,male,7298,0,60,united_states,1
37,private,11,never_married,other_service,not_in_family,white,male,0,0,40,united_states,0
19,private,9,never_married,other_service,own_child,white,female,34095,0,20,united_states,0
35,private,9,divorced,craft_repair,unmarried,white,female,0,0,48,united_states,0
38,self_emp_not_inc,10,civ_spouse,transport_moving,husband,white,male,0,0,40,united_states,0
33,state_gov,10,divorced,other_service,unmarried,black,female,0,0,40,united_states,0
52,state_gov,12,civ_spouse,sales,husband,white,male,0,0,40,united_states,1
25,private,10,civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,0
43,self_emp_inc,10,civ_spouse,exec_managerial,husband,white,male,0,0,65,united_states,0
32,private,10,never_married,other_service,not_in_family,white,female,0,2001,25,united_states,0
37,private,12,civ_spouse,prof_specialty,husband,white,male,0,1485,40,united_states,1
33,self_emp_not_inc,9,civ_spouse,craft_repair,husband,white,male,0,0,50,united_states,0
35,private,9,never_married,craft_repair,not_in_family,white,male,0,0,40,united_states,0
32,private,10,civ_spouse,craft_repair,husband,white,male,0,0,55,greece,0
35,private,10,never_married,sales,own_child,white,male,0,0,48,united_states,0
54,private,13,civ_spouse,sales,husband,white,male,0,0,40,united_states,1
30,state_gov,9,separated,adm_clerical,not_in_family,white,female,0,0,40,united_states,0
30,private,11,civ_spouse,tech_support,wife,white,female,0,0,35,germany,0
50,private,5,divorced,adm_clerical,unmarried,white,female,0,0,40,united_states,0
62,local_gov,10,divorced,prof_specialty,not_in_family,amer_indian_eskimo,male,0,0,40,united_states,0
39,private,11,divorced,adm_clerical,unmarried,white,female,0,0,40,united_states,0
37,private,8,separated,priv_house_serv,unmarried,black,female,0,0,40,united_states,0
48,private,13,civ_spouse,tech_support,husband,white,male,0,0,40,united_states,1
23,private,8,never_married,other_service,not_in_family,white,female,0,0,30,united_states,0
33,private,14,civ_spouse,exec_managerial,husband,white,male,0,1902,45,germany,1
66,private,9,civ_spouse,transport_moving,husband,white,male,0,0,16,united_states,0
52,federal_gov,10,civ_spouse,exec_managerial,wife,asian_pac_islander,female,0,0,40,united_states,1
27,private,10,never_married,handlers_cleaners,not_in_family,white,male,0,0,48,united_states,0
34,local_gov,9,divorced,craft_repair,unmarried,white,male,0,0,40,united_states,0
42,self_emp_not_inc,13,civ_spouse,sales,husband,white,male,0,0,40,united_states,1
46,private,10,civ_spouse,tech_support,husband,white,male,0,0,40,united_states,1
30,private,9,civ_spouse,exec_managerial,husband,white,male,0,0,50,united_states,0
29,private,9,divorced,machine_op_inspct,own_child,white,female,0,0,40,united_states,0
66,private,9,civ_spouse,sales,husband,white,male,0,0,40,united_states,0
23,private,10,never_married,other_service,other_relative,white,female,0,0,40,united_states,0
28,private,9,civ_spouse,craft_repair,husband,white,male,2105,0,40,united_states,0
31,private,13,never_married,prof_specialty,not_in_family,white,male,0,0,40,united_states,0
54,private,9,civ_spouse,transport_moving,husband,white,male,0,0,50,united_states,1
55,state_gov,11,widowed,exec_managerial,not_in_family,amer_indian_eskimo,female,0,0,38,united_states,0
61,local_gov,14,divorced,prof_specialty,not_in_family,white,female,0,0,70,united_states,0
53,private,9,divorced,other_service,not_in_family,black,male,0,0,40,united_states,0
47,private,9,separated,craft_repair,own_child,white,male,0,0,40,united_states,0
42,self_emp_not_inc,10,civ_spouse,farming_fishing,wife,white,female,0,0,50,united_states,0
24,private,9,never_married,machine_op_inspct,not_in_family,white,male,0,0,45,united_states,0
41,private,10,civ_spouse,craft_repair,husband,white,male,0,0,40,peru,0
33,state_gov,10,divorced,adm_clerical,unmarried,white,female,0,0,45,united_states,0
47,self_emp_not_inc,3,civ_spouse,transport_moving,husband,white,male,0,0,20,united_states,0
33,private,10,civ_spouse,machine_op_inspct,husband,white,male,0,0,54,united_states,1
20,private,9,never_married,handlers_cleaners,own_child,white,male,0,0,40,united_states,0
27,private,10,civ_spouse,transport_moving,husband,white,male,0,0,48,united_states,0
49,private,13,civ_spouse,sales,husband,white,male,0,0,40,united_states,1
51,local_gov,14,civ_spouse,prof_specialty,husband,white,male,0,0,60,united_states,1
30,private,13,never_married,prof_specialty,own_child,white,female,0,0,40,united_states,0
28,private,9,civ_spouse,transport_moving,husband,white,male,0,0,60,united_states,0
36,self_emp_not_inc,10,civ_spouse,exec_managerial,husband,white,male,0,0,55,united_states,1
22,private,8,never_married,transport_moving,unmarried,white,male,0,0,30,united_states,0
46,private,15,civ_spouse,prof_specialty,husband,white,male,15024,0,45,united_states,1
26,private,9,never_married,machine_op_inspct,not_in_family,white,male,0,0,40,united_states,0
52,private,14,civ_spouse,exec_managerial,husband,white,male,0,1902,50,greece,1
50,self_emp_not_inc,10,civ_spouse,sales,husband,white,male,99999,0,45,united_states,1
27,private,12,never_married,other_service,not_in_family,asian_pac_islander,female,0,0,35,philippines,0
38,private,9,married_af_spouse,other_service,wife,white,female,0,0,25,united_states,0
30,private,9,separated,machine_op_inspct,not_in_family,black,male,0,0,40,united_states,0
45,self_emp_not_inc,9,civ_spouse,exec_managerial,husband,asian_pac_islander,male,0,0,40,china,0
20,private,10,never_married,craft_repair,not_in_family,white,female,0,0,40,united_states,0
55,local_gov,4,never_married,other_service,unmarried,black,female,0,0,40,united_states,0
38,private,14,civ_spouse,craft_repair,husband,black,male,0,0,40,united_states,1
50,private,9,civ_spouse,transport_moving,husband,white,male,0,0,50,united_states,1
55,private,9,civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,1
62,private,13,civ_spouse,sales,husband,white,male,0,0,20,united_states,1
39,private,10,civ_spouse,exec_managerial,husband,white,male,0,0,60,united_states,0
44,private,9,divorced,exec_managerial,not_in_family,white,female,0,0,50,united_states,0
27,private,10,never_married,exec_managerial,not_in_family,white,male,0,0,45,united_states,0
49,self_emp_not_inc,13,civ_spouse,sales,husband,white,male,0,0,60,united_states,1
20,private,12,never_married,other_service,own_child,white,female,0,2205,18,united_states,0
26,private,9,never_married,other_service,unmarried,white,female,0,0,20,united_states,0
35,private,13,civ_spouse,sales,husband,white,male,15024,0,50,united_states,1
42,private,10,divorced,machine_op_inspct,not_in_family,white,female,0,0,40,united_states,0
31,private,13,separated,sales,own_child,black,female,0,0,40,united_states,0
33,private,9,never_married,exec_managerial,not_in_family,white,female,0,0,40,united_states,0
36,private,9,separated,craft_repair,own_child,white,male,0,0,40,united_states,0
27,private,10,civ_spouse,exec_managerial,husband,white,male,0,0,80,united_states,0
71,self_emp_not_inc,4,civ_spouse,farming_fishing,husband,white,male,6514,0,40,united_states,1
41,private,10,civ_spouse,adm_clerical,wife,black,female,0,0,40,united_states,0
45,local_gov,7,civ_spouse,other_service,husband,black,male,0,0,50,united_states,0
31,private,9,civ_spouse,transport_moving,husband,white,male,0,0,50,united_states,1
23,state_gov,10,separated,prof_specialty,not_in_family,white,female,0,0,20,united_states,0
29,private,10,divorced,protective_serv,not_in_family,white,male,0,0,40,united_states,0
42,private,9,civ_spouse,craft_repair,husband,white,male,0,0,60,united_states,1
37,federal_gov,13,civ_spouse,prof_specialty,husband,white,male,0,0,40,united_states,0
43,federal_gov,11,civ_spouse,prof_specialty,husband,white,male,3103,0,40,united_states,1
46,private,10,civ_spouse,craft_repair,husband,white,male,7688,0,40,united_states,1
34,private,9,separated,craft_repair,unmarried,white,male,0,0,80,united_states,0
19,state_gov,9,never_married,adm_clerical,not_in_family,white,female,0,0,20,united_states,0
29,private,9,civ_spouse,transport_moving,husband,white,male,0,0,70,united_states,0
46,state_gov,13,civ_spouse,exec_managerial,husband,white,male,7688,0,40,united_states,1
28,private,10,never_married,other_service,not_in_family,white,male,0,0,40,united_states,0
36,private,13,never_married,sales,unmarried,black,female,0,0,40,united_states,0
46,private,15,civ_spouse,prof_specialty,husband,white,male,99999,0,50,united_states,1
23,private,10,never_married,exec_managerial,not_in_family,white,male,0,0,40,united_states,0
32,private,11,never_married,other_service,not_in_family,white,male,0,0,40,united_states,0
25,private,9,divorced,craft_repair,own_child,white,male,0,0,40,united_states,0
63,local_gov,10,divorced,exec_managerial,not_in_family,white,female,0,0,35,united_states,0
53,private,9,civ_spouse,exec_managerial,husband,white,male,0,0,35,united_states,1
43,private,9,civ_spouse,craft_repair,husband,black,male,0,0,40,united_states,0
19,private,2,never_married,machine_op_inspct,other_relative,white,male,0,0,40,mexico,0
25,private,10,civ_spouse,adm_clerical,husband,white,male,0,0,40,united_states,0
43,private,12,civ_spouse,other_service,husband,black,male,0,0,40,haiti,0
35,private,9,civ_spouse,exec_managerial,wife,white,female,0,0,40,united_states,1
24,private,14,never_married,exec_managerial,own_child,white,female,4787,0,60,united_states,1
37,local_gov,11,never_married,adm_clerical,not_in_family,white,female,0,0,43,united_states,0
29,private,14,never_married,prof_specialty,not_in_family,white,female,0,0,40,united_states,1
25,private,9,never_married,craft_repair,other_relative,white,male,0,0,45,united_states,0
41,self_emp_not_inc,9,civ_spouse,farming_fishing,husband,white,male,0,0,60,united_states,0
31,private,9,civ_spouse,machine_op_inspct,husband,white,male,0,0,45,united_states,0
58,self_emp_not_inc,5,widowed,other_service,not_in_family,white,female,0,0,40,united_states,0
23,private,10,never_married,craft_repair,own_child,white,male,0,0,30,united_states,0
40,state_gov,11,civ_spouse,machine_op_inspct,husband,white,male,0,0,38,united_states,1
36,private,9,civ_spouse,craft_repair,own_child,black,female,0,0,40,united_states,0
28,private,9,civ_spouse,sales,husband,white,male,0,0,40,united_states,0
32,private,9,divorced,adm_clerical,not_in_family,white,female,0,0,68,united_states,0
21,local_gov,10,never_married,other_service,not_in_family,white,female,0,0,32,united_states,0
37,private,9,divorced,adm_clerical,not_in_family,white,female,0,0,40,united_states,0
29,private,9,civ_spouse,craft_repair,husband,white,male,0,0,45,united_states,0
45,private,10,divorced,prof_specialty,unmarried,white,female,0,0,32,united_states,0
39,private,10,civ_spouse,exec_managerial,husband,white,male,0,0,48,united_states,0
31,private,3,never_married,farming_fishing,own_child,white,male,0,0,25,mexico,0
35,private,4,civ_spouse,sales,husband,white,male,0,0,40,united_states,0
33,private,13,civ_spouse,sales,husband,white,male,0,0,45,united_states,1
23,private,11,never_married,craft_repair,unmarried,black,female,0,0,40,united_states,0
23,private,11,divorced,adm_clerical,not_in_family,white,female,0,0,30,united_states,0
35,private,9,civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,0
17,private,7,never_married,sales,unmarried,white,male,0,0,15,united_states,0
57,self_emp_inc,13,civ_spouse,prof_specialty,husband,white,male,0,0,50,united_states,1
36,self_emp_not_inc,13,civ_spouse,sales,husband,white,male,0,0,40,germany,0
43,private,13,separated,exec_managerial,unmarried,white,male,0,0,60,united_states,1
62,private,16,divorced,prof_specialty,unmarried,white,male,15020,0,50,united_states,1
27,private,10,divorced,adm_clerical,other_relative,white,female,0,0,40,united_states,0
75,private,13,civ_spouse,exec_managerial,husband,white,male,0,0,24,united_states,0
39,private,8,never_married,handlers_cleaners,not_in_family,white,male,0,0,40,united_states,0
45,private,13,civ_spouse,craft_repair,husband,white,male,0,0,72,united_states,1
23,private,9,never_married,other_service,not_in_family,white,female,0,0,40,united_states,0
50,self_emp_inc,13,civ_spouse,sales,husband,white,male,0,0,60,united_states,1
53,local_gov,4,civ_spouse,transport_moving,husband,white,male,0,0,38,united_states,0
51,private,13,civ_spouse,prof_specialty,husband,white,male,0,0,70,united_states,1
31,private,9,never_married,other_service,not_in_family,white,female,0,0,40,united_states,0
39,private,13,civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,0
41,private,12,divorced,prof_specialty,not_in_family,white,male,0,0,80,united_states,0
32,private,9,divorced,other_service,unmarried,white,female,0,0,35,united_states,0
90,private,7,never_married,handlers_cleaners,own_child,white,male,0,0,40,united_states,0
22,private,9,never_married,transport_moving,own_child,white,male,0,0,20,united_states,0
64,self_emp_not_inc,4,civ_spouse,craft_repair,husband,white,male,0,0,70,united_states,0
28,private,9,never_married,adm_clerical,not_in_family,white,male,0,0,40,united_states,0
29,private,13,never_married,prof_specialty,not_in_family,black,male,0,0,40,united_states,0
37,federal_gov,13,civ_spouse,adm_clerical,husband,asian_pac_islander,male,7298,0,40,philippines,1
65,self_emp_not_inc,4,civ_spouse,farming_fishing,husband,white,male,0,0,40,united_states,0
18,private,9,never_married,sales,own_child,white,male,0,0,35,united_states,0
33,private,14,never_married,sales,not_in_family,white,female,0,0,40,united_states,0
23,private,10,never_married,handlers_cleaners,own_child,white,male,0,0,35,united_states,0
44,local_gov,10,civ_spouse,machine_op_inspct,husband,white,male,7688,0,40,united_states,1
53,private,14,divorced,prof_specialty,unmarried,white,female,0,1876,38,united_states,0
26,private,9,never_married,adm_clerical,not_in_family,white,male,0,0,50,mexico,0
30,private,13,never_married,prof_specialty,not_in_family,white,male,0,0,45,united_states,0
42,private,9,never_married,craft_repair,not_in_family,white,male,0,0,40,united_states,0
43,private,9,never_married,machine_op_inspct,own_child,white,male,0,0,40,united_states,0
26,private,9,civ_spouse,machine_op_inspct,husband,white,male,0,0,45,united_states,0
17,private,7,never_married,other_service,own_child,white,female,0,0,16,united_states,0
21,private,9,never_married,craft_repair,own_child,white,male,0,0,40,united_states,0
43,local_gov,13,divorced,prof_specialty,own_child,white,female,0,0,39,united_states,0
53,private,9,divorced,handlers_cleaners,not_in_family,white,male,0,0,40,united_states,0
56,self_emp_inc,9,civ_spouse,sales,husband,white,male,0,1902,40,united_states,1
42,private,7,civ_spouse,machine_op_inspct,husband,white,male,0,0,40,united_states,0
44,private,10,divorced,adm_clerical,not_in_family,white,male,0,0,40,united_states,0
62,private,5,civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,0
60,self_emp_not_inc,10,civ_spouse,sales,husband,white,male,0,0,50,united_states,0
28,private,9,civ_spouse,craft_repair,husband,white,male,0,0,38,united_states,0
26,private,10,separated,sales,unmarried,white,female,0,0,35,united_states,0
41,private,11,civ_spouse,tech_support,husband,white,male,0,0,40,united_states,1
68,federal_gov,9,divorced,prof_specialty,not_in_family,white,female,0,3683,40,united_states,0
31,private,9,civ_spouse,machine_op_inspct,wife,amer_indian_eskimo,female,0,0,40,united_states,0
34,private,9,separated,adm_clerical,not_in_family,white,male,0,0,40,united_states,1
56,local_gov,8,never_married,handlers_cleaners,not_in_family,white,male,0,0,40,united_states,0
33,self_emp_not_inc,14,civ_spouse,prof_specialty,wife,white,female,0,0,8,united_states,0
57,private,9,widowed,other_service,other_relative,white,female,0,1719,25,united_states,0
52,private,10,civ_spouse,other_service,husband,white,male,0,0,35,united_states,1
35,private,10,never_married,craft_repair,not_in_family,white,male,0,0,45,germany,0
33,private,12,divorced,prof_specialty,unmarried,white,female,0,0,32,united_states,0
50,private,9,divorced,prof_specialty,unmarried,black,female,0,0,40,united_states,0
38,self_emp_not_inc,13,civ_spouse,farming_fishing,husband,white,male,0,0,99,united_states,0
37,private,10,never_married,sales,not_in_family,white,male,0,0,60,united_states,0
81,self_emp_not_inc,6,civ_spouse,farming_fishing,husband,white,male,0,0,45,united_states,0
20,private,9,never_married,machine_op_inspct,own_child,white,female,0,0,40,united_states,0
45,self_emp_inc,13,civ_spouse,machine_op_inspct,husband,white,male,0,0,60,united_states,1
44,self_emp_not_inc,13,civ_spouse,exec_managerial,husband,white,male,3137,0,40,united_states,0
41,private,9,civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,1
45,local_gov,12,divorced,prof_specialty,unmarried,white,female,0,0,48,united_states,0
35,private,13,civ_spouse,sales,husband,white,male,0,0,40,united_states,0
38,local_gov,13,divorced,prof_specialty,own_child,black,female,0,0,40,united_states,0
24,private,9,never_married,craft_repair,own_child,white,male,0,0,40,united_states,0
30,private,9,never_married,handlers_cleaners,other_relative,white,male,0,0,40,united_states,0
31,private,10,married_af_spouse,craft_repair,husband,white,male,0,0,28,united_states,0
18,private,10,never_married,other_service,own_child,white,male,0,0,30,united_states,0
60,self_emp_not_inc,7,civ_spouse,farming_fishing,husband,white,male,0,0,50,united_states,0
26,private,7,never_married,craft_repair,not_in_family,white,male,0,0,40,united_states,0
37,local_gov,13,civ_spouse,adm_clerical,husband,white,male,7298,0,40,united_states,1
32,private,10,civ_spouse,exec_managerial,own_child,white,female,2597,0,40,japan,0
40,private,14,civ_spouse,exec_managerial,husband,white,male,0,0,46,united_states,1
19,private,9,never_married,handlers_cleaners,own_child,white,female,0,0,25,united_states,0
26,private,9,civ_spouse,sales,husband,black,male,0,0,36,united_states,0
39,private,9,divorced,transport_moving,not_in_family,white,male,0,0,40,united_states,0
27,private,7,civ_spouse,sales,husband,white,male,0,0,40,united_states,0
19,private,9,married_af_spouse,adm_clerical,wife,white,female,0,0,25,united_states,0
29,self_emp_inc,9,separated,prof_specialty,other_relative,white,male,0,0,25,united_states,0
71,self_emp_inc,13,civ_spouse,exec_managerial,husband,white,male,0,2392,60,united_states,1
46,local_gov,9,divorced,adm_clerical,unmarried,white,female,0,0,30,united_states,0
28,private,13,never_married,sales,unmarried,white,male,0,0,65,united_states,0
51,private,9,civ_spouse,craft_repair,husband,white,male,0,0,45,united_states,0
58,federal_gov,13,widowed,prof_specialty,unmarried,amer_indian_eskimo,female,0,0,40,united_states,0
45,private,9,civ_spouse,other_service,husband,white,male,0,0,40,united_states,0
37,private,9,divorced,other_service,not_in_family,black,female,0,0,30,united_states,0
34,private,11,civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,0
38,private,10,never_married,other_service,not_in_family,white,male,0,1408,40,united_states,0
42,private,4,civ_spouse,transport_moving,husband,white,male,0,0,40,united_states,0
39,self_emp_not_inc,13,civ_spouse,exec_managerial,husband,white,male,0,0,50,united_states,1
21,private,10,never_married,sales,other_relative,white,female,0,0,40,united_states,0
54,self_emp_not_inc,13,civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,1
47,private,10,divorced,other_service,own_child,white,female,0,0,44,united_states,0
50,self_emp_not_inc,10,divorced,sales,not_in_family,white,female,0,0,40,united_states,0
34,private,13,never_married,sales,own_child,black,female,0,0,40,united_states,0
26,private,13,never_married,prof_specialty,not_in_family,white,female,0,0,55,united_states,0
43,private,13,civ_spouse,exec_managerial,husband,white,male,15024,0,50,united_states,1
25,local_gov,13,never_married,prof_specialty,own_child,white,male,0,0,35,guatemala,0
19,private,7,never_married,other_service,other_relative,white,female,0,0,15,united_states,0
29,private,10,civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,0
36,private,11,never_married,prof_specialty,not_in_family,white,male,0,0,40,united_states,0
41,private,9,divorced,adm_clerical,not_in_family,other,female,0,625,40,united_states,0
25,private,9,civ_spouse,machine_op_inspct,husband,white,male,0,0,48,united_states,0
48,private,14,never_married,exec_managerial,not_in_family,white,male,0,0,40,united_states,0
46,local_gov,13,divorced,prof_specialty,not_in_family,white,female,4787,0,25,united_states,1
54,local_gov,10,civ_spouse,protective_serv,husband,white,male,0,0,52,united_states,0
37,self_emp_not_inc,15,never_married,prof_specialty,not_in_family,white,male,0,0,55,united_states,1
38,federal_gov,9,divorced,prof_specialty,unmarried,white,female,0,0,40,united_states,0
49,private,7,civ_spouse,other_service,wife,white,female,0,0,6,united_states,0
23,private,10,never_married,machine_op_inspct,own_child,black,female,0,0,20,jamaica,0
23,private,10,civ_spouse,other_service,husband,black,male,0,0,50,united_states,0
49,private,9,civ_spouse,adm_clerical,wife,white,female,0,0,30,united_states,0
37,private,9,never_married,machine_op_inspct,own_child,white,male,0,0,40,united_states,0
22,private,13,never_married,adm_clerical,own_child,white,female,0,0,40,united_states,0
40,private,13,civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,1
51,private,11,divorced,adm_clerical,unmarried,white,female,0,0,45,united_states,0
24,private,10,never_married,sales,not_in_family,asian_pac_islander,female,0,0,50,philippines,0
25,private,13,never_married,tech_support,not_in_family,white,male,0,0,40,united_states,0
28,private,13,civ_spouse,exec_managerial,husband,white,male,0,0,45,united_states,0
58,self_emp_not_inc,9,divorced,farming_fishing,unmarried,white,female,0,0,10,united_states,0
46,private,9,divorced,sales,not_in_family,white,female,0,0,40,united_states,0
39,self_emp_not_inc,16,never_married,prof_specialty,not_in_family,white,male,4787,0,40,united_states,1
20,private,9,never_married,other_service,other_relative,other,male,0,0,40,mexico,0
53,private,10,civ_spouse,tech_support,husband,white,male,0,0,40,united_states,0
53,private,9,civ_spouse,transport_moving,husband,white,male,0,0,48,united_states,1
52,private,9,divorced,sales,not_in_family,white,female,0,0,51,united_states,0
62,private,14,never_married,handlers_cleaners,not_in_family,white,male,4650,0,40,united_states,0
53,state_gov,14,civ_spouse,prof_specialty,husband,white,male,0,0,36,united_states,1
45,local_gov,9,civ_spouse,exec_managerial,husband,white,male,0,1848,40,united_states,1
62,private,4,civ_spouse,prof_specialty,husband,white,male,0,0,20,united_states,0
62,self_emp_not_inc,8,civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,1
36,private,7,civ_spouse,craft_repair,husband,white,male,0,0,40,portugal,0
31,private,9,civ_spouse,machine_op_inspct,husband,white,male,0,0,40,united_states,1
47,private,9,civ_spouse,protective_serv,husband,white,male,0,0,40,united_states,0
30,private,10,civ_spouse,sales,husband,white,male,0,0,44,united_states,0
61,self_emp_not_inc,9,civ_spouse,sales,husband,asian_pac_islander,male,0,0,63,south,0
46,private,13,civ_spouse,adm_clerical,husband,asian_pac_islander,male,0,2415,35,philippines,1
64,self_emp_inc,2,civ_spouse,sales,husband,white,male,0,0,20,united_states,0
46,federal_gov,9,civ_spouse,adm_clerical,husband,black,male,0,0,80,united_states,1
42,private,14,divorced,sales,not_in_family,white,male,0,0,50,united_states,1
50,private,13,divorced,exec_managerial,not_in_family,white,male,0,0,55,united_states,1
28,private,13,civ_spouse,exec_managerial,husband,white,male,0,0,50,united_states,0
24,private,7,never_married,other_service,not_in_family,black,female,0,0,40,united_states,0
34,private,5,never_married,sales,unmarried,black,female,0,0,35,united_states,0
64,private,14,civ_spouse,exec_managerial,husband,white,male,0,0,20,united_states,1
40,private,9,never_married,other_service,own_child,white,male,0,0,25,united_states,0
31,private,6,divorced,sales,other_relative,white,female,0,0,40,united_states,0
47,private,9,civ_spouse,machine_op_inspct,husband,black,male,0,0,40,united_states,1
39,private,13,civ_spouse,prof_specialty,wife,white,female,0,0,30,united_states,1
38,federal_gov,11,divorced,craft_repair,unmarried,white,female,6497,0,40,united_states,0
76,private,9,widowed,other_service,not_in_family,white,male,0,0,17,united_states,0
45,federal_gov,9,never_married,transport_moving,not_in_family,black,male,3325,0,40,united_states,0
44,private,10,divorced,machine_op_inspct,not_in_family,white,male,0,0,40,united_states,0
19,private,10,never_married,transport_moving,own_child,white,male,0,0,40,united_states,0
27,private,10,civ_spouse,sales,wife,white,female,0,0,42,united_states,1
19,self_emp_not_inc,7,civ_spouse,craft_repair,own_child,white,male,0,2129,55,united_states,0
50,private,9,civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,0
38,private,9,civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,1
27,private,9,civ_spouse,sales,wife,white,female,0,0,45,united_states,0
43,private,14,civ_spouse,prof_specialty,husband,other,male,0,0,50,united_states,0
63,self_emp_not_inc,13,never_married,transport_moving,not_in_family,white,male,0,0,40,united_states,0
48,state_gov,13,divorced,exec_managerial,unmarried,white,male,0,0,40,united_states,0
36,private,9,civ_spouse,other_service,husband,black,male,0,0,40,united_states,0
35,private,9,civ_spouse,sales,husband,white,male,0,0,45,japan,0
34,private,10,divorced,exec_managerial,own_child,white,male,0,0,44,united_states,0
32,self_emp_inc,9,never_married,craft_repair,not_in_family,white,male,0,0,40,united_states,0
57,self_emp_not_inc,9,civ_spouse,adm_clerical,wife,white,female,0,0,16,united_states,0
58,private,9,divorced,other_service,own_child,white,female,0,0,40,united_states,0
49,self_emp_not_inc,12,civ_spouse,craft_repair,husband,white,male,0,0,30,columbia,0
62,private,10,civ_spouse,craft_repair,husband,white,male,0,0,45,united_states,0
27,private,10,never_married,exec_managerial,own_child,white,female,0,0,40,united_states,0
40,private,5,never_married,transport_moving,not_in_family,white,male,0,0,45,united_states,0
54,private,13,never_married,other_service,own_child,black,female,0,0,36,united_states,0
38,private,13,civ_spouse,prof_specialty,husband,white,male,0,0,40,united_states,1
56,local_gov,3,civ_spouse,transport_moving,husband,white,male,0,0,40,united_states,0
75,private,9,civ_spouse,craft_repair,husband,white,male,0,0,20,united_states,0
19,private,10,never_married,adm_clerical,own_child,white,female,0,0,20,united_states,0
39,private,5,civ_spouse,transport_moving,husband,white,male,0,0,25,united_states,0
24,private,13,never_married,sales,not_in_family,white,female,0,0,40,united_states,0
34,private,13,civ_spouse,priv_house_serv,wife,white,female,0,0,20,united_states,1
39,private,9,civ_spouse,machine_op_inspct,husband,white,male,0,0,40,united_states,1
28,private,6,civ_spouse,transport_moving,husband,white,male,0,0,40,united_states,0
45,private,9,divorced,sales,not_in_family,white,female,0,0,40,united_states,0
31,private,11,civ_spouse,transport_moving,husband,white,male,0,0,30,united_states,1
53,private,9,separated,machine_op_inspct,not_in_family,black,female,0,0,40,united_states,0
37,private,12,never_married,tech_support,not_in_family,white,male,0,0,46,united_states,0
27,private,12,never_married,sales,not_in_family,white,male,0,0,52,united_states,0
49,private,14,civ_spouse,exec_managerial,husband,white,male,15024,0,80,united_states,1
28,private,10,never_married,adm_clerical,own_child,white,male,0,0,40,united_states,0
35,private,9,divorced,handlers_cleaners,not_in_family,white,male,0,0,25,united_states,0
31,private,9,divorced,adm_clerical,not_in_family,white,female,0,0,40,united_states,0
34,private,10,civ_spouse,prof_specialty,husband,white,male,0,1902,38,united_states,1
67,self_emp_not_inc,9,widowed,other_service,not_in_family,white,female,0,0,20,united_states,0
31,private,14,civ_spouse,prof_specialty,husband,asian_pac_islander,male,0,0,45,united_states,1
30,private,10,civ_spouse,exec_managerial,other_relative,white,male,0,0,40,united_states,0
57,local_gov,14,civ_spouse,prof_specialty,wife,black,female,0,1977,40,united_states,1
30,self_emp_not_inc,10,spouse_absent,craft_repair,own_child,white,male,0,0,60,united_states,1
65,self_emp_inc,13,civ_spouse,exec_managerial,husband,white,male,99999,0,65,united_states,1
47,private,9,separated,machine_op_inspct,not_in_family,white,male,0,0,44,united_states,0
32,self_emp_not_inc,13,divorced,exec_managerial,unmarried,black,female,0,0,30,united_states,0
20,private,9,never_married,machine_op_inspct,own_child,white,male,0,0,40,united_states,0
25,private,9,never_married,sales,unmarried,white,female,0,0,40,united_states,0
50,private,10,civ_spouse,craft_repair,husband,white,male,0,0,40,united_states,1
65,private,5,widowed,priv_house_serv,unmarried,black,female,0,0,24,united_states,0
40,private,6,civ_spouse,machine_op_inspct,husband,white,male,0,0,40,united_states,1
26,private,10,never_married,sales,own_child,white,female,0,0,40,united_states,0
34,private,9,separated,adm_clerical,unmarried,white,female,0,0,32,united_states,0
17,private,5,never_married,other_service,unmarried,white,female,0,0,20,united_states,0
61,private,4,widowed,farming_fishing,not_in_family,black,male,0,0,40,united_states,0
40,private,11,divorced,prof_specialty,not_in_family,white,female,0,0,20,united_states,0
39,local_gov,9,never_married,exec_managerial,own_child,amer_indian_eskimo,female,0,0,40,united_states,0
43,private,4,civ_spouse,other_service,husband,white,male,0,0,25,united_states,0
40,private,9,divorced,transport_moving,not_in_family,white,male,0,0,40,united_states,0
44,self_emp_inc,10,never_married,sales,not_in_family,white,male,0,2258,60,united_states,0
25,private,10,never_married,machine_op_inspct,own_child,white,female,0,0,50,united_states,0
53,self_emp_not_inc,8,civ_spouse,craft_repair,husband,white,male,0,0,45,united_states,0
41,private,15,civ_spouse,exec_managerial,husband,white,male,0,0,40,united_states,1
25,private,13,never_married,exec_managerial,own_child,white,female,0,0,40,united_states,0
